 bin    Ex    Popul.    J= 0.0-   J= 0.0+   J= 1.0-   J= 1.0+   J= 2.0-   J= 2.0+   J= 3.0-   J= 3.0+   J= 4.0-   J= 4.0+   J= 5.0-   J= 5.0+   J= 6.0-   J= 6.0+   J= 7.0-   J= 7.0+   J= 8.0-   J= 8.0+   J= 9.0-   J= 9.0+

   23 4.2111 0.5402154133414914 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1801 0.0 0.1801 0.0 0.1801 0.0 0.0 0.0 0.0 0.0
   24 4.2887 0.5317497323156934 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1772 0.0 0.1772 0.0 0.1772 0.0 0.0 0.0 0.0 0.0
   25 4.3662 0.5232840512898955 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1744 0.0 0.1744 0.0 0.1744 0.0 0.0 0.0 0.0 0.0
   26 4.4437 0.5148183702640976 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1716 0.0 0.1716 0.0 0.1716 0.0 0.0 0.0 0.0 0.0
   27 4.5213 0.5063526892382997 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1688 0.0 0.1688 0.0 0.1688 0.0 0.0 0.0 0.0 0.0
   28 4.5988 0.4978870082125018 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.166 0.0 0.166 0.0 0.166 0.0 0.0 0.0 0.0 0.0
   29 4.6763 0.4894213271867039 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1631 0.0 0.1631 0.0 0.1631 0.0 0.0 0.0 0.0 0.0
   30 4.7539 0.48095564616090597 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1603 0.0 0.1603 0.0 0.1603 0.0 0.0 0.0 0.0 0.0
   31 4.8314 0.47248996513510805 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1575 0.0 0.1575 0.0 0.1575 0.0 0.0 0.0 0.0 0.0
   32 4.9089 0.4640242841093101 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1547 0.0 0.1547 0.0 0.1547 0.0 0.0 0.0 0.0 0.0
   33 4.9865 0.4555586030835122 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1519 0.0 0.1519 0.0 0.1519 0.0 0.0 0.0 0.0 0.0
