Population of Z= 28 N= 42 ( 70Ni) before decay: 3.92247E+01
 Maximum excitation energy:   9.857 Discrete levels:  5 Continuum bins: 54 Continuum bin size:   0.223

 bin    Ex    Popul.    J=| 0.0    J= 1.0    J= 2.0    J= 3.0    J= 4.0    J= 5.0    J= 6.0    J= 7.0    J= 8.0    J= 9.0

  31   5.131 2.163E-01 5.037E-03 1.382E-02 1.910E-02 2.011E-02 1.766E-02 1.341E-02 8.966E-03 5.333E-03 2.836E-03 1.353E-03
  32   5.249 1.994E-01 4.599E-03 1.264E-02 1.751E-02 1.847E-02 1.627E-02 1.241E-02 8.337E-03 4.989E-03 2.671E-03 1.285E-03
  33   5.371 1.830E-01 4.180E-03 1.151E-02 1.597E-02 1.689E-02 1.493E-02 1.143E-02 7.714E-03 4.645E-03 2.505E-03 1.214E-03
  34   5.496 1.685E-01 3.809E-03 1.051E-02 1.461E-02 1.549E-02 1.373E-02 1.055E-02 7.158E-03 4.336E-03 2.355E-03 1.151E-03
  35   5.623 1.540E-01 3.445E-03 9.526E-03 1.327E-02 1.410E-02 1.253E-02 9.670E-03 6.592E-03 4.018E-03 2.197E-03 1.083E-03
  36   5.753 1.382E-01 3.061E-03 8.483E-03 1.185E-02 1.261E-02 1.124E-02 8.705E-03 5.963E-03 3.657E-03 2.014E-03 1.000E-03
  37   5.887 1.238E-01 2.712E-03 7.535E-03 1.054E-02 1.125E-02 1.005E-02 7.814E-03 5.378E-03 3.318E-03 1.841E-03 9.217E-04
  38   6.023 1.119E-01 2.425E-03 6.754E-03 9.471E-03 1.013E-02 9.076E-03 7.080E-03 4.895E-03 3.040E-03 1.698E-03 8.572E-04
  39   6.163 1.003E-01 2.151E-03 6.005E-03 8.438E-03 9.039E-03 8.123E-03 6.360E-03 4.419E-03 2.761E-03 1.553E-03 7.905E-04
  40   6.306 8.832E-02 1.873E-03 5.244E-03 7.384E-03 7.925E-03 7.141E-03 5.611E-03 3.916E-03 2.462E-03 1.395E-03 7.158E-04
  41   6.452 7.617E-02 1.597E-03 4.485E-03 6.329E-03 6.804E-03 6.146E-03 4.846E-03 3.398E-03 2.149E-03 1.227E-03 6.345E-04
  42   6.601 6.397E-02 1.326E-03 3.737E-03 5.283E-03 5.689E-03 5.150E-03 4.075E-03 2.869E-03 1.826E-03 1.050E-03 5.475E-04
  43   6.754 5.217E-02 1.069E-03 3.024E-03 4.284E-03 4.619E-03 4.190E-03 3.326E-03 2.351E-03 1.506E-03 8.718E-04 4.584E-04
  44   6.911 4.126E-02 8.352E-04 2.373E-03 3.369E-03 3.636E-03 3.304E-03 2.631E-03 1.867E-03 1.203E-03 7.016E-04 3.720E-04
  45   7.071 3.139E-02 6.277E-04 1.791E-03 2.548E-03 2.753E-03 2.506E-03 2.001E-03 1.426E-03 9.243E-04 5.428E-04 2.901E-04
  46   7.235 2.270E-02 4.482E-04 1.286E-03 1.833E-03 1.982E-03 1.806E-03 1.446E-03 1.034E-03 6.742E-04 3.988E-04 2.149E-04
  47   7.403 1.542E-02 3.006E-04 8.675E-04 1.239E-03 1.340E-03 1.222E-03 9.805E-04 7.031E-04 4.615E-04 2.749E-04 1.494E-04
  48   7.574 9.705E-03 1.867E-04 5.426E-04 7.768E-04 8.398E-04 7.662E-04 6.157E-04 4.427E-04 2.923E-04 1.754E-04 9.606E-05
  49   7.750 5.652E-03 1.069E-04 3.129E-04 4.491E-04 4.858E-04 4.440E-04 3.581E-04 2.586E-04 1.722E-04 1.043E-04 5.779E-05
  50   7.929 3.032E-03 5.633E-05 1.657E-04 2.385E-04 2.585E-04 2.370E-04 1.921E-04 1.396E-04 9.384E-05 5.744E-05 3.221E-05
  51   8.113 1.473E-03 2.693E-05 7.942E-05 1.145E-04 1.245E-04 1.147E-04 9.354E-05 6.847E-05 4.645E-05 2.873E-05 1.630E-05
  52   8.301 6.943E-04 1.253E-05 3.668E-05 5.297E-05 5.800E-05 5.394E-05 4.447E-05 3.293E-05 2.256E-05 1.410E-05 8.091E-06
  53   8.494 3.674E-04 6.569E-06 1.886E-05 2.724E-05 3.023E-05 2.859E-05 2.395E-05 1.805E-05 1.249E-05 7.893E-06 4.580E-06
  54   8.691 2.582E-04 4.572E-06 1.288E-05 1.861E-05 2.093E-05 2.011E-05 1.711E-05 1.311E-05 9.158E-06 5.849E-06 3.431E-06
  55   8.892 2.272E-04 3.967E-06 1.110E-05 1.607E-05 1.820E-05 1.764E-05 1.515E-05 1.173E-05 8.261E-06 5.327E-06 3.157E-06
  56   9.098 2.141E-04 3.680E-06 1.030E-05 1.494E-05 1.699E-05 1.655E-05 1.430E-05 1.115E-05 7.915E-06 5.151E-06 3.084E-06
  57   9.309 2.020E-04 3.417E-06 9.576E-06 1.392E-05 1.588E-05 1.554E-05 1.350E-05 1.059E-05 7.580E-06 4.976E-06 3.009E-06
  58   9.525 1.884E-04 3.139E-06 8.804E-06 1.283E-05 1.468E-05 1.443E-05 1.260E-05 9.950E-06 7.172E-06 4.748E-06 2.899E-06
  59   9.746 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
